Step,AgentID,Wealth,Steps_not_given,Tech_Adoption
26,198,10,1,20
26,199,10,3,24
26,200,10,1,18
27,1,10,0,20
27,2,10,26,26
27,3,10,3,25
27,4,9,1,23
27,5,10,0,19
27,6,10,5,25
27,7,11,4,18
27,8,9,5,18
27,9,9,3,19
27,10,10,4,24
27,11,10,7,22
27,12,9,4,23
27,13,10,2,24
27,14,10,26,26
27,15,11,0,21
27,16,10,0,19
27,17,10,5,21
27,18,9,1,21
27,19,10,23,25
27,20,9,10,22
27,21,10,2,23
27,22,10,2,19
27,23,10,4,22
27,24,10,12,25
27,25,10,1,24
27,26,10,7,22
27,27,10,7,23
27,28,10,9,23
27,29,10,1,20
27,30,10,15,24
27,31,10,22,23
27,32,10,9,23
27,33,10,0,17
27,34,10,10,24
27,35,10,1,21
27,36,10,3,21
27,37,10,15,24
27,38,10,26,26
27,39,10,3,23
27,40,11,5,25
27,41,10,2,25
27,42,11,5,19
27,43,10,6,20
27,44,10,17,24
27,45,10,0,22
27,46,10,0,17
27,47,10,5,23
27,48,10,10,22
27,49,10,4,25
27,50,11,0,19
27,51,10,7,22
27,52,10,2,20
27,53,10,22,24
27,54,10,0,21
27,55,10,26,26
27,56,10,6,23
27,57,10,16,24
27,58,10,15,25
27,59,9,8,22
27,60,10,26,26
27,61,10,4,25
27,62,10,26,26
27,63,10,1,21
27,64,10,26,26
27,65,10,7,20
27,66,10,3,23
27,67,10,9,20
27,68,10,14,23
27,69,10,15,24
27,70,10,1,22
27,71,10,1,22
27,72,10,26,26
27,73,10,0,20
27,74,10,7,25
27,75,10,10,25
27,76,10,2,20
27,77,10,0,25
27,78,10,2,20
27,79,11,4,23
27,80,10,1,25
27,81,10,6,25
27,82,11,8,21
27,83,10,0,23
27,84,10,18,23
27,85,10,1,19
27,86,10,10,22
27,87,10,3,23
27,88,10,26,26
27,89,10,0,23
27,90,10,4,19
27,91,10,5,23
27,92,10,10,25
27,93,10,10,21
27,94,10,26,26
27,95,10,4,24
27,96,10,20,25
27,97,10,14,25
27,98,10,12,25
27,99,10,3,19
27,100,10,26,26
27,101,10,23,25
27,102,10,0,23
27,103,10,15,20
27,104,10,2,20
27,105,10,1,24
27,106,10,6,24
27,107,10,5,22
27,108,10,1,19
27,109,10,7,23
27,110,10,4,20
27,111,10,26,26
27,112,10,3,18
27,113,10,9,24
27,114,11,1,20
27,115,10,0,25
27,116,10,15,24
27,117,10,26,26
27,118,10,4,23
27,119,10,26,26
27,120,10,22,24
27,121,10,1,24
27,122,10,4,23
27,123,10,3,23
27,124,11,3,21
27,125,10,8,19
27,126,10,0,19
27,127,10,3,22
27,128,10,1,19
27,129,10,5,24
27,130,10,5,25
27,131,10,6,24
27,132,10,5,25
27,133,10,21,25
27,134,10,26,26
27,135,10,2,19
27,136,10,8,25
27,137,10,2,24
27,138,10,2,21
27,139,10,11,25
27,140,10,18,23
27,141,10,2,18
27,142,10,4,23
27,143,10,0,23
27,144,10,20,25
27,145,10,4,20
27,146,10,2,22
27,147,10,0,21
27,148,10,3,22
27,149,10,10,23
27,150,10,6,24
27,151,10,22,24
27,152,10,10,25
27,153,10,26,26
27,154,10,24,25
27,155,10,3,22
27,156,10,2,23
27,157,10,1,23
27,158,10,22,25
27,159,10,1,25
27,160,9,4,19
27,161,10,19,24
27,162,10,1,21
27,163,10,5,21
27,164,10,4,20
27,165,10,26,26
27,166,10,6,22
27,167,9,0,19
27,168,10,8,24
27,169,10,5,21
27,170,10,6,22
27,171,10,0,21
27,172,10,10,22
27,173,10,5,24
27,174,10,3,21
27,175,10,1,24
27,176,10,12,25
27,177,10,17,22
27,178,10,6,24
27,179,10,17,24
27,180,10,0,19
27,181,10,18,22
27,182,9,10,22
27,183,10,4,23
27,184,10,9,22
27,185,10,23,25
27,186,11,15,24
27,187,10,0,25
27,188,10,4,22
27,189,10,0,22
27,190,10,1,21
27,191,10,1,23
27,192,10,5,22
27,193,10,16,22
27,194,10,1,25
27,195,10,6,20
27,196,10,16,24
27,197,10,26,26
27,198,10,2,21
27,199,10,4,25
27,200,10,0,18
28,1,10,0,20
28,2,10,27,27
28,3,10,4,26
28,4,9,2,24
28,5,10,1,20
28,6,10,6,26
28,7,11,5,19
28,8,9,0,18
28,9,9,4,20
28,10,10,5,25
28,11,10,8,23
28,12,9,5,24
28,13,10,3,25
28,14,10,27,27
28,15,11,1,22
28,16,10,1,20
28,17,10,6,22
28,18,9,2,22
28,19,10,24,26
28,20,9,11,23
28,21,10,3,24
28,22,10,3,20
28,23,10,5,23
28,24,10,13,26
28,25,10,2,25
28,26,10,8,23
28,27,10,8,24
28,28,10,10,24
28,29,10,2,21
28,30,10,16,25
28,31,10,23,24
28,32,10,10,24
28,33,10,0,17
28,34,10,11,25
28,35,10,2,22
28,36,10,4,22
28,37,10,16,25
28,38,10,27,27
28,39,10,4,24
28,40,11,6,26
28,41,10,3,26
28,42,11,6,20
28,43,10,7,21
28,44,10,18,25
28,45,10,0,22
28,46,10,1,18
28,47,10,6,24
28,48,10,11,23
28,49,10,5,26
28,50,11,1,20
28,51,10,8,23
28,52,10,3,21
28,53,10,23,25
28,54,10,0,21
28,55,10,27,27
28,56,10,7,24
28,57,10,17,25
28,58,10,16,26
28,59,9,9,23
28,60,10,27,27
28,61,10,5,26
28,62,10,27,27
28,63,10,2,22
28,64,10,27,27
28,65,10,8,21
28,66,10,4,24
28,67,10,10,21
28,68,10,15,24
28,69,10,16,25
28,70,10,2,23
28,71,10,2,23
28,72,10,27,27
28,73,10,0,20
28,74,10,8,26
28,75,10,11,26
28,76,10,3,21
28,77,10,0,25
28,78,10,3,21
28,79,11,5,24
28,80,10,2,26
28,81,10,7,26
28,82,11,9,22
28,83,10,1,24
28,84,10,19,24
28,85,10,2,20
28,86,10,0,22
28,87,10,4,24
28,88,10,27,27
28,89,10,1,24
28,90,10,5,20
28,91,10,0,23
28,92,10,11,26
28,93,10,11,22
28,94,10,27,27
28,95,10,5,25
28,96,10,21,26
28,97,10,15,26
28,98,10,0,25
28,99,10,4,20
28,100,10,27,27
28,101,10,24,26
28,102,10,1,24
28,103,10,16,21
28,104,10,3,21
28,105,10,2,25
28,106,10,7,25
28,107,10,6,23
28,108,10,2,20
28,109,10,8,24
28,110,10,5,21
28,111,10,0,26
28,112,10,4,19
28,113,10,10,25
28,114,11,2,21
28,115,10,1,26
28,116,10,16,25
28,117,10,27,27
28,118,10,5,24
28,119,10,27,27
28,120,10,23,25
28,121,10,2,25
28,122,10,5,24
28,123,10,4,24
28,124,11,4,22
28,125,10,9,20
28,126,10,1,20
28,127,10,4,23
28,128,10,2,20
28,129,10,6,25
28,130,10,6,26
28,131,10,7,25
28,132,10,6,26
28,133,10,22,26
28,134,10,27,27
28,135,10,3,20
28,136,10,9,26
28,137,10,3,25
28,138,10,3,22
28,139,10,12,26
28,140,10,0,23
28,141,10,0,18
28,142,10,5,24
28,143,10,1,24
28,144,10,21,26
28,145,10,5,21
28,146,10,3,23
28,147,10,1,22
28,148,10,4,23
28,149,10,11,24
28,150,10,7,25
28,151,10,23,25
28,152,10,11,26
28,153,10,27,27
28,154,10,25,26
28,155,10,4,23
28,156,10,0,23
28,157,10,2,24
28,158,10,23,26
28,159,10,0,25
28,160,9,5,20
28,161,10,20,25
28,162,10,2,22
28,163,10,6,22
28,164,10,5,21
28,165,10,27,27
28,166,10,7,23
28,167,9,1,20
28,168,10,9,25
28,169,10,6,22
28,170,10,7,23
28,171,10,1,22
28,172,10,11,23
28,173,10,6,25
28,174,10,4,22
28,175,10,2,25
28,176,10,13,26
28,177,10,18,23
28,178,10,7,25
28,179,10,18,25
28,180,10,1,20
28,181,10,19,23
28,182,9,11,23
28,183,10,5,24
28,184,10,10,23
28,185,10,24,26
28,186,11,16,25
28,187,10,0,25
28,188,10,5,23
28,189,10,1,23
28,190,10,2,22
28,191,10,2,24
28,192,10,6,23
28,193,10,17,23
28,194,10,2,26
28,195,10,7,21
28,196,10,17,25
28,197,10,27,27
28,198,10,3,22
28,199,10,5,26
28,200,10,1,19
29,1,10,1,21
29,2,10,28,28
29,3,10,5,27
29,4,9,0,24
29,5,10,2,21
29,6,10,7,27
29,7,11,6,20
29,8,9,1,19
29,9,9,0,20
29,10,10,6,26
29,11,10,9,24
29,12,9,6,25
29,13,10,4,26
29,14,10,28,28
29,15,11,0,22
29,16,10,2,21
29,17,10,7,23
29,18,9,3,23
29,19,10,25,27
29,20,9,12,24
29,21,10,4,25
29,22,10,4,21
29,23,10,6,24
29,24,10,14,27
29,25,10,3,26
29,26,10,9,24
29,27,10,9,25
29,28,10,11,25
29,29,10,0,21
29,30,10,17,26
29,31,10,24,25
29,32,10,11,25
29,33,10,1,18
29,34,10,12,26
29,35,10,3,23
29,36,10,5,23
29,37,10,17,26
29,38,10,28,28
29,39,10,5,25
29,40,11,7,27
29,41,10,4,27
29,42,11,7,21
29,43,10,8,22
29,44,10,19,26
29,45,10,0,22
29,46,10,2,19
29,47,10,7,25
29,48,10,12,24
29,49,10,6,27
29,50,11,2,21
29,51,10,0,23
29,52,10,4,22
29,53,10,24,26
29,54,10,1,22
29,55,10,0,27
29,56,10,8,25
29,57,10,18,26
29,58,10,17,27
29,59,9,10,24
29,60,10,28,28
29,61,10,6,27
29,62,10,28,28
29,63,10,3,23
29,64,10,28,28
29,65,10,9,22
29,66,10,5,25
29,67,10,11,22
29,68,10,16,25
29,69,10,17,26
29,70,10,3,24
29,71,10,3,24
29,72,10,28,28
29,73,10,1,21
29,74,10,9,27
29,75,10,12,27
29,76,10,0,21
29,77,10,0,25
29,78,10,4,22
29,79,11,6,25
29,80,10,3,27
29,81,10,0,26
29,82,11,10,23
29,83,10,0,24
29,84,10,20,25
29,85,10,3,21
29,86,10,1,23
29,87,10,5,25
29,88,10,28,28
29,89,10,2,25
29,90,10,0,20
29,91,10,1,24
29,92,10,12,27
29,93,10,12,23
29,94,10,28,28
29,95,10,6,26
29,96,10,0,26
29,97,10,16,27
29,98,10,1,26
29,99,10,5,21
29,100,10,28,28
29,101,10,25,27
29,102,10,2,25
29,103,10,17,22
29,104,10,0,21
29,105,10,3,26
29,106,10,8,26
29,107,10,7,24
29,108,10,0,20
29,109,10,9,25
29,110,10,6,22
29,111,10,0,26
29,112,10,5,20
29,113,10,0,25
29,114,11,3,22
29,115,10,2,27
29,116,10,17,26
29,117,10,28,28
29,118,10,6,25
29,119,10,28,28
29,120,10,24,26
29,121,10,3,26
29,122,10,6,25
29,123,10,5,25
29,124,11,5,23
29,125,10,10,21
29,126,10,2,21
29,127,10,0,23
29,128,10,3,21
29,129,10,7,26
29,130,10,7,27
29,131,10,8,26
29,132,10,7,27
29,133,10,23,27
29,134,10,28,28
29,135,10,4,21
29,136,10,10,27
29,137,10,4,26
29,138,10,4,23
29,139,10,13,27
29,140,10,1,24
29,141,10,0,18
29,142,10,6,25
29,143,10,2,25
29,144,10,22,27
29,145,10,6,22
29,146,10,4,24
29,147,10,2,23
29,148,10,5,24
29,149,10,12,25
29,150,10,8,26
29,151,10,24,26
29,152,10,12,27
29,153,10,28,28
29,154,10,26,27
29,155,10,5,24
29,156,10,1,24
29,157,10,3,25
29,158,10,24,27
29,159,10,1,26
29,160,9,6,21
29,161,10,21,26
29,162,10,3,23
29,163,10,7,23
29,164,10,6,22
29,165,10,28,28
29,166,10,8,24
29,167,9,2,21
29,168,10,10,26
29,169,10,7,23
29,170,10,8,24
29,171,10,2,23
29,172,10,12,24
29,173,10,0,25
29,174,10,5,23
29,175,10,3,26
29,176,10,14,27
29,177,10,19,24
29,178,10,8,26
29,179,10,19,26
29,180,10,2,21
29,181,10,20,24
29,182,9,12,24
29,183,10,6,25
29,184,10,11,24
29,185,10,25,27
29,186,11,17,26
29,187,10,0,25
29,188,10,6,24
29,189,10,0,23
29,190,10,3,23
29,191,10,3,25
29,192,10,7,24
29,193,10,18,24
29,194,10,3,27
29,195,10,8,22
29,196,10,18,26
29,197,10,28,28
29,198,10,4,23
29,199,10,6,27
29,200,10,2,20
30,1,10,2,22
30,2,10,29,29
30,3,10,6,28
30,4,9,1,25
30,5,10,3,22
30,6,10,8,28
30,7,11,0,20
30,8,9,2,20
30,9,9,1,21
30,10,10,7,27
30,11,10,10,25
30,12,9,7,26
30,13,10,0,26
30,14,10,29,29
30,15,11,1,23
30,16,10,0,21
30,17,10,8,24
30,18,9,4,24
30,19,10,26,28
30,20,9,0,24
30,21,10,5,26
30,22,10,5,22
30,23,10,7,25
30,24,10,15,28
30,25,10,4,27
30,26,10,10,25
30,27,10,10,26
30,28,10,12,26
30,29,10,1,22
30,30,10,18,27
30,31,10,25,26
30,32,10,12,26
30,33,10,2,19
30,34,10,13,27
30,35,10,0,23
30,36,10,6,24
30,37,10,18,27
30,38,10,29,29
30,39,10,6,26
30,40,11,8,28
30,41,10,5,28
30,42,11,8,22
30,43,10,9,23
30,44,10,20,27
30,45,10,0,22
30,46,10,3,20
30,47,10,8,26
30,48,10,13,25
30,49,10,7,28
30,50,11,3,22
30,51,10,1,24
30,52,10,5,23
30,53,10,25,27
30,54,10,2,23
30,55,10,1,28
30,56,10,9,26
30,57,10,19,27
30,58,10,18,28
30,59,9,11,25
30,60,10,29,29
30,61,10,7,28
30,62,10,29,29
30,63,10,4,24
30,64,10,29,29
30,65,10,10,23
30,66,10,6,26
30,67,10,12,23
30,68,10,17,26
30,69,10,0,26
30,70,10,4,25
30,71,10,4,25
30,72,10,29,29
30,73,10,2,22
30,74,10,10,28
30,75,10,13,28
30,76,10,1,22
30,77,10,1,26
30,78,10,5,23
30,79,11,7,26
30,80,11,0,27
30,81,10,1,27
30,82,11,0,23
30,83,10,1,25
30,84,10,21,26
30,85,10,4,22
30,86,10,2,24
30,87,10,6,26
30,88,10,29,29
30,89,10,3,26
30,90,10,1,21
30,91,10,2,25
30,92,10,13,28
30,93,10,13,24
30,94,10,29,29
30,95,10,7,27
30,96,10,1,27
30,97,10,17,28
30,98,10,2,27
30,99,10,6,22
30,100,10,29,29
30,101,10,26,28
30,102,10,3,26
30,103,10,18,23
30,104,10,1,22
30,105,10,4,27
30,106,10,9,27
30,107,10,8,25
30,108,10,1,21
30,109,10,10,26
30,110,10,7,23
30,111,10,1,27
30,112,10,6,21
30,113,10,1,26
30,114,11,0,22
30,115,10,3,28
30,116,10,18,27
30,117,10,29,29
30,118,10,7,26
30,119,10,29,29
30,120,10,25,27
30,121,10,4,27
30,122,10,7,26
30,123,10,6,26
30,124,11,6,24
30,125,10,11,22
30,126,10,3,22
30,127,10,1,24
30,128,10,4,22
30,129,10,8,27
30,130,10,8,28
30,131,10,9,27
30,132,10,0,27
30,133,10,24,28
30,134,10,29,29
30,135,10,5,22
30,136,10,11,28
30,137,10,5,27
30,138,10,5,24
30,139,10,14,28
30,140,10,2,25
30,141,10,1,19
30,142,10,7,26
30,143,10,0,25
30,144,10,23,28
30,145,10,7,23
30,146,10,5,25
30,147,10,3,24
30,148,10,6,25
30,149,10,13,26
30,150,10,0,26
30,151,10,25,27
30,152,10,13,28
30,153,10,29,29
30,154,10,27,28
30,155,10,6,25
30,156,10,2,25
30,157,10,4,26
30,158,9,0,27
30,159,10,2,27
30,160,9,0,21
30,161,10,22,27
30,162,10,0,23
30,163,10,8,24
30,164,10,7,23
30,165,10,29,29
30,166,10,9,25
30,167,9,3,22
30,168,10,11,27
30,169,10,8,24
30,170,10,9,25
30,171,10,3,24
30,172,10,13,25
30,173,10,1,26
30,174,10,6,24
30,175,10,0,26
30,176,10,15,28
30,177,10,20,25
30,178,10,9,27
30,179,10,20,27
30,180,10,3,22
30,181,10,21,25
30,182,9,13,25
30,183,10,7,26
30,184,10,12,25
30,185,10,26,28
30,186,11,18,27
30,187,10,0,25
30,188,10,7,25
30,189,10,1,24
30,190,10,4,24
30,191,10,0,25
30,192,10,8,25
30,193,10,0,24
30,194,10,4,28
30,195,10,9,23
30,196,10,19,27
30,197,10,29,29
30,198,10,0,23
30,199,10,7,28
30,200,10,3,21
31,1,10,3,23
31,2,10,30,30
31,3,10,7,29
31,4,9,2,26
31,5,10,4,23
31,6,10,9,29
31,7,11,1,21
31,8,9,3,21
31,9,9,2,22
31,10,10,8,28
31,11,10,11,26
31,12,9,8,27
31,13,10,0,26
31,14,10,30,30
31,15,11,2,24
31,16,10,1,22
31,17,10,0,24
31,18,9,0,24
31,19,10,27,29
31,20,9,1,25
31,21,10,6,27
31,22,10,0,22
31,23,10,8,26
31,24,10,16,29
31,25,10,5,28
31,26,10,0,25
31,27,10,11,27
31,28,10,13,27
31,29,10,2,23
31,30,10,19,28
31,31,10,26,27
31,32,10,13,27
31,33,10,3,20
31,34,10,14,28
31,35,10,1,24
31,36,10,7,25
31,37,10,19,28
31,38,10,30,30
31,39,10,7,27
31,40,11,9,29
31,41,10,6,29
31,42,11,9,23
31,43,10,10,24
31,44,10,21,28
31,45,10,1,23
31,46,10,4,21
31,47,10,0,26
31,48,10,14,26
31,49,10,8,29
31,50,11,4,23
31,51,10,2,25
31,52,10,6,24
31,53,10,26,28
31,54,10,3,24
31,55,10,2,29
31,56,10,10,27
31,57,10,20,28
31,58,10,19,29
31,59,9,12,26
31,60,10,30,30
31,61,10,8,29
31,62,10,30,30
31,63,10,5,25
31,64,10,30,30
31,65,10,0,23
31,66,10,7,27
31,67,10,0,23
31,68,10,18,27
31,69,10,1,27
31,70,10,5,26
31,71,10,5,26
31,72,10,30,30
31,73,10,3,23
31,74,10,0,28
31,75,10,14,29
31,76,10,2,23
31,77,10,2,27
31,78,10,6,24
31,79,11,8,27
31,80,11,0,27
31,81,10,2,28
31,82,11,1,24
31,83,10,2,26
31,84,10,22,27
31,85,10,5,23
31,86,10,3,25
31,87,10,0,26
31,88,10,30,30
31,89,10,4,27
31,90,10,0,21
31,91,10,3,26
31,92,10,14,29
31,93,10,14,25
31,94,10,30,30
31,95,10,8,28
31,96,10,2,28
31,97,10,18,29
31,98,10,3,28
31,99,10,7,23
31,100,10,30,30
31,101,10,27,29
31,102,10,4,27
31,103,10,19,24
31,104,10,2,23
31,105,10,5,28
31,106,10,0,27
31,107,10,9,26
31,108,10,2,22
31,109,10,11,27
31,110,10,8,24
31,111,10,2,28
31,112,10,7,22
31,113,10,2,27
31,114,11,0,22
31,115,10,4,29
31,116,10,19,28
31,117,10,0,29
31,118,10,8,27
31,119,10,30,30
31,120,10,26,28
31,121,10,5,28
31,122,10,8,27
31,123,10,7,27
31,124,11,7,25
31,125,10,12,23
31,126,10,4,23
31,127,10,2,25
31,128,10,5,23
31,129,10,9,28
31,130,10,9,29
31,131,10,10,28
31,132,10,1,28
31,133,10,25,29
31,134,10,30,30
31,135,10,6,23
31,136,10,12,29
31,137,10,6,28
31,138,10,6,25
31,139,10,15,29
31,140,10,3,26
31,141,10,2,20
31,142,10,8,27
31,143,10,0,25
31,144,10,24,29
31,145,10,8,24
31,146,10,6,26
31,147,10,0,24
31,148,10,7,26
31,149,10,0,26
31,150,10,1,27
31,151,10,26,28
31,152,10,14,29
31,153,10,30,30
31,154,10,28,29
31,155,10,7,26
31,156,10,3,26
31,157,10,5,27
31,158,9,1,28
31,159,10,3,28
31,160,9,1,22
31,161,10,23,28
31,162,10,1,24
31,163,10,9,25
31,164,10,8,24
31,165,10,30,30
31,166,10,0,25
31,167,9,4,23
31,168,10,12,28
31,169,10,9,25
31,170,10,10,26
31,171,10,4,25
31,172,10,14,26
31,173,10,2,27
31,174,10,7,25
31,175,10,1,27
31,176,10,16,29
31,177,10,21,26
31,178,10,10,28
31,179,10,21,28
31,180,10,4,23
31,181,10,22,26
31,182,9,14,26
31,183,10,8,27
31,184,10,0,25
31,185,10,27,29
31,186,11,19,28
31,187,10,0,25
31,188,10,0,25
31,189,10,2,25
31,190,10,5,25
31,191,10,1,26
31,192,10,9,26
31,193,10,1,25
31,194,10,5,29
31,195,10,10,24
31,196,10,20,28
31,197,10,30,30
31,198,10,1,24
31,199,10,8,29
31,200,10,4,22
32,1,10,4,24
32,2,10,31,31
32,3,10,0,29
32,4,9,3,27
32,5,10,5,24
32,6,10,10,30
32,7,11,0,21
32,8,9,4,22
32,9,9,3,23
32,10,10,9,29
32,11,10,12,27
32,12,9,0,27
32,13,10,1,27
32,14,10,31,31
32,15,11,0,24
32,16,10,2,23
32,17,10,1,25
32,18,9,0,24
32,19,10,28,30
32,20,9,0,25
32,21,10,7,28
32,22,10,1,23
32,23,10,9,27
32,24,10,17,30
32,25,10,6,29
32,26,10,1,26
32,27,10,12,28
32,28,10,0,27
32,29,10,3,24
32,30,10,20,29
32,31,10,27,28
32,32,10,0,27
32,33,10,4,21
32,34,10,15,29
32,35,10,0,24
32,36,10,8,26
32,37,10,20,29
32,38,10,31,31
32,39,10,8,28
32,40,11,10,30
32,41,10,7,30
32,42,11,10,24
32,43,10,11,25
32,44,10,0,28
32,45,10,2,24
32,46,10,5,22
32,47,10,0,26
32,48,10,15,27
32,49,10,9,30
32,50,11,5,24
32,51,10,3,26
32,52,10,0,24
32,53,10,27,29
32,54,10,4,25
32,55,10,3,30
32,56,10,11,28
32,57,10,21,29
32,58,10,20,30
32,59,9,13,27
32,60,10,0,30
32,61,10,9,30
32,62,10,31,31
32,63,10,6,26
32,64,10,31,31
32,65,10,0,23
32,66,10,8,28
32,67,10,1,24
32,68,10,19,28
32,69,10,2,28
32,70,10,6,27
32,71,10,6,27
32,72,10,31,31
32,73,10,4,24
32,74,10,1,29
32,75,10,15,30
32,76,10,3,24
32,77,10,3,28
32,78,10,7,25
32,79,11,9,28
32,80,11,1,28
32,81,10,3,29
32,82,11,2,25
32,83,10,3,27
32,84,10,0,27
32,85,10,6,24
32,86,10,4,26
32,87,10,1,27
32,88,10,31,31
32,89,10,0,27
32,90,10,1,22
32,91,10,4,27
32,92,10,15,30
32,93,10,15,26
32,94,10,0,30
32,95,10,9,29
32,96,10,3,29
32,97,10,19,30
32,98,10,4,29
32,99,10,0,23
32,100,10,31,31
32,101,10,28,30
32,102,10,5,28
32,103,10,20,25
32,104,10,3,24
32,105,10,0,28
32,106,10,1,28
32,107,10,10,27
32,108,10,0,22
32,109,10,12,28
32,110,10,9,25
32,111,10,3,29
32,112,10,8,23
32,113,10,3,28
32,114,11,1,23
32,115,10,5,30
32,116,10,20,29
32,117,10,1,30
32,118,10,9,28
32,119,10,0,30
32,120,10,27,29
32,121,10,6,29
32,122,10,9,28
32,123,10,0,27
32,124,11,8,26
32,125,10,0,23
32,126,10,5,24
32,127,10,3,26
32,128,10,6,24
32,129,10,10,29
32,130,10,10,30
32,131,10,11,29
32,132,10,2,29
32,133,10,0,29
32,134,10,31,31
32,135,10,7,24
32,136,10,13,30
32,137,10,7,29
32,138,10,7,26
32,139,10,16,30
32,140,10,4,27
32,141,10,3,21
32,142,10,9,28
32,143,10,1,26
32,144,10,25,30
32,145,10,9,25
32,146,10,7,27
32,147,10,1,25
32,148,10,8,27
32,149,10,1,27
32,150,10,0,27
32,151,10,27,29
32,152,10,15,30
32,153,10,31,31
32,154,10,29,30
32,155,10,0,26
32,156,10,0,26
32,157,10,0,27
32,158,9,2,29
32,159,10,4,29
32,160,9,2,23
32,161,10,24,29
32,162,10,2,25
32,163,10,10,26
32,164,10,9,25
32,165,10,31,31
32,166,10,1,26
32,167,9,5,24
32,168,10,13,29
32,169,10,10,26
32,170,10,11,27
32,171,10,5,26
32,172,10,15,27
32,173,10,0,27
32,174,10,8,26
32,175,10,0,27
32,176,10,17,30
32,177,10,22,27
32,178,10,11,29
32,179,10,22,29
32,180,10,5,24
32,181,10,23,27
32,182,9,15,27
32,183,10,9,28
32,184,10,1,26
32,185,10,0,29
32,186,11,20,29
32,187,10,1,26
32,188,10,1,26
32,189,10,3,26
32,190,10,6,26
32,191,10,2,27
32,192,10,10,27
32,193,10,2,26
32,194,10,6,30
32,195,10,11,25
32,196,10,21,29
32,197,10,31,31
32,198,10,0,24
32,199,10,9,30
32,200,10,5,23
33,1,10,0,24
33,2,10,32,32
33,3,10,1,30
33,4,9,4,28
33,5,10,6,25
33,6,10,11,31
33,7,11,1,22
33,8,9,5,23
33,9,9,4,24
33,10,10,10,30
33,11,10,0,27
33,12,9,1,28
33,13,10,2,28
33,14,10,32,32
33,15,11,1,25
33,16,10,3,24
33,17,10,2,26
33,18,9,1,25
33,19,10,29,31
33,20,9,1,26
33,21,10,8,29
33,22,10,2,24
33,23,10,10,28
33,24,10,18,31
33,25,10,7,30
33,26,10,2,27
33,27,10,13,29
33,28,10,1,28
33,29,10,4,25
33,30,10,21,30
33,31,10,0,28
33,32,10,1,28
33,33,10,5,22
33,34,10,16,30
33,35,10,1,25
33,36,10,9,27
33,37,10,21,30
33,38,10,32,32
33,39,10,9,29
33,40,11,11,31
33,41,10,0,30
33,42,11,11,25
33,43,10,12,26
33,44,10,0,28
33,45,10,3,25
33,46,10,6,23
33,47,10,1,27
33,48,10,16,28
33,49,10,10,31
33,50,11,6,25
33,51,10,4,27
33,52,10,1,25
33,53,10,28,30
33,54,10,5,26
33,55,10,4,31
33,56,10,12,29
33,57,10,22,30
33,58,10,21,31
33,59,9,14,28
33,60,10,0,30
33,61,10,10,31
33,62,10,32,32
33,63,10,7,27
33,64,10,32,32
33,65,10,1,24
33,66,10,9,29
33,67,10,2,25
33,68,10,20,29
33,69,10,0,28
33,70,10,7,28
33,71,10,7,28
33,72,10,32,32
33,73,10,5,25
33,74,10,2,30
33,75,10,16,31
33,76,10,4,25
33,77,10,4,29
33,78,10,8,26
33,79,11,10,29
33,80,11,2,29
33,81,10,4,30
33,82,11,3,26
33,83,10,4,28
33,84,10,0,27
33,85,10,7,25
33,86,10,5,27
33,87,10,2,28
33,88,10,32,32
33,89,10,0,27
33,90,10,2,23
33,91,10,5,28
33,92,10,16,31
33,93,10,16,27
33,94,10,1,31
33,95,10,10,30
33,96,10,4,30
33,97,10,20,31
33,98,10,5,30
33,99,10,1,24
33,100,10,32,32
33,101,10,29,31
33,102,10,6,29
33,103,10,21,26
33,104,10,4,25
33,105,10,1,29
33,106,10,2,29
33,107,10,11,28
33,108,10,0,22
33,109,10,13,29
33,110,10,10,26
33,111,10,4,30
33,112,10,9,24
33,113,10,4,29
33,114,11,2,24
33,115,10,6,31
33,116,10,21,30
33,117,10,0,30
33,118,10,10,29
33,119,10,1,31
33,120,10,28,30
33,121,10,7,30
33,122,10,10,29
33,123,10,0,27
33,124,11,0,26
33,125,10,1,24
33,126,10,6,25
33,127,10,4,27
33,128,10,7,25
33,129,10,11,30
33,130,10,11,31
33,131,10,12,30
33,132,10,0,29
33,133,10,1,30
33,134,10,32,32
33,135,10,8,25
33,136,10,14,31
33,137,10,8,30
33,138,10,8,27
33,139,10,17,31
33,140,10,5,28
33,141,10,4,22
33,142,10,10,29
33,143,10,2,27
33,144,10,26,31
33,145,10,0,25
33,146,10,8,28
33,147,10,2,26
33,148,10,9,28
33,149,10,2,28
33,150,10,1,28
33,151,10,28,30
33,152,10,16,31
33,153,10,32,32
33,154,10,30,31
33,155,10,1,27
33,156,10,1,27
33,157,10,1,28
33,158,9,3,30
33,159,10,5,30
33,160,9,3,24
33,161,10,0,29
33,162,10,3,26
33,163,10,11,27
33,164,10,10,26
33,165,10,32,32
33,166,10,2,27
33,167,9,6,25
33,168,10,0,29
33,169,10,11,27
33,170,10,0,27
33,171,10,6,27
33,172,10,16,28
33,173,10,1,28
33,174,10,9,27
33,175,10,1,28
33,176,10,18,31
33,177,10,0,27
33,178,10,12,30
33,179,10,23,30
33,180,10,6,25
33,181,10,24,28
33,182,9,16,28
33,183,10,10,29
33,184,10,2,27
33,185,10,1,30
33,186,11,21,30
33,187,10,2,27
33,188,10,2,27
33,189,10,4,27
33,190,10,7,27
33,191,10,3,28
33,192,10,11,28
33,193,10,3,27
33,194,10,7,31
